head_id,relation_name,tail_id
84,term3,101
11,term15,83
96,term12,23
47,term11,15
15,term15,30
70,term17,47
71,term16,99
36,term16,10
70,term18,74
34,term1,64
14,term7,31
66,term15,53
64,term13,15
92,term7,34
84,term8,87
13,term5,70
52,term2,56
68,term18,89
83,term18,63
77,term1,76
47,term16,31
23,term13,96
102,term6,38
55,term17,15
85,term17,57
31,term9,74
84,term15,36
60,term9,97
68,term16,90
46,term7,92
72,term18,83
64,term11,32
46,term4,3
84,term18,31
78,term7,32
79,term16,29
83,term18,89
45,term16,36
27,term11,49
78,term17,27
71,term0,98
93,term16,36
94,term11,18
16,term7,61
38,term15,11
75,term7,100
27,term6,82
28,term16,75
36,term8,76
29,term3,14
44,term15,50
58,term21,4
53,term12,101
68,term1,38
21,term22,47
13,term22,2
35,term20,39
6,term0,98
72,term17,27
99,term7,31
82,term4,12
53,term8,7
25,term16,7
98,term0,49
36,term17,37
48,term13,52
74,term9,39
76,term10,4
1,term5,98
97,term20,9
23,term11,21
96,term6,1
41,term11,75
90,term16,65
47,term7,22
103,term1,12
82,term17,93
79,term16,64
59,term13,51
52,term5,35
16,term15,31
76,term15,7
97,term5,93
69,term7,92
4,term16,31
59,term5,54
61,term12,49
57,term20,88
21,term8,70
75,term16,80
39,term13,21
84,term7,4
24,term11,64
45,term15,60
50,term0,16
84,term3,83
20,term20,8
0,term1,61
72,term1,28
28,term18,76
83,term18,80
94,term16,40
25,term15,6
91,term11,15
50,term19,97
33,term16,16
92,term2,21
83,term8,53
17,term3,14
17,term3,76
20,term7,71
85,term7,12
0,term13,90
36,term7,52
101,term1,93
32,term1,50
36,term16,5
51,term3,15
19,term1,68
42,term17,67
21,term7,82
88,term16,62
97,term8,25
101,term16,90
84,term8,54
100,term7,44
90,term9,9
98,term16,10
20,term9,45
87,term4,48
54,term6,14
90,term6,29
10,term13,82
44,term16,52
57,term18,60
29,term15,71
60,term12,6
93,term15,23
95,term0,2
86,term7,21
36,term16,100
1,term16,33
103,term6,92
93,term12,84
35,term11,61
47,term13,64
32,term8,0
58,term15,74
103,term1,20
70,term18,22
64,term9,95
74,term10,66
98,term0,36
35,term18,91
60,term13,86
43,term16,34
27,term16,52
67,term1,71
62,term13,86
3,term2,57
21,term5,91
17,term11,16
52,term6,102
85,term20,83
83,term6,42
14,term15,92
63,term10,5
93,term12,85
20,term16,36
42,term6,12
66,term7,14
27,term5,88
82,term3,81
99,term18,28
14,term12,84
38,term11,14
56,term6,61
95,term16,79
74,term15,51
73,term18,63
71,term17,30
30,term3,44
77,term8,26
62,term9,60
70,term5,18
73,term6,42
94,term15,41
86,term17,35
41,term12,73
27,term16,4
64,term16,30
97,term12,6
26,term15,34
24,term4,77
43,term6,14
76,term16,86
27,term14,97
38,term10,81
60,term1,35
83,term1,87
54,term17,22
74,term7,56
54,term15,56
21,term13,13
65,term3,69
101,term12,25
86,term7,81
75,term6,86
89,term3,44
57,term11,83
89,term16,2
88,term11,46
70,term3,100
11,term13,66
17,term13,56
59,term11,83
93,term20,50
34,term4,93
64,term11,48
18,term15,69
42,term8,25
30,term1,42
58,term4,76
20,term2,47
69,term20,45
17,term3,12
100,term5,97
2,term4,38
24,term15,36
1,term8,0
52,term11,47
98,term4,78
70,term15,26
42,term16,29
39,term7,38
41,term16,61
6,term8,91
91,term18,44
30,term6,12
81,term16,27
44,term16,12
68,term18,62
43,term10,79
58,term2,2
57,term16,98
70,term15,31
67,term18,85
24,term21,38
0,term16,75
97,term5,45
90,term1,44
31,term8,77
17,term9,55
14,term15,79
22,term7,65
87,term2,57
73,term13,51
89,term1,28
88,term7,47
97,term15,56
89,term6,14
94,term8,73
71,term16,93
72,term9,97
70,term3,38
82,term7,52
96,term5,69
55,term15,13
8,term4,3
19,term8,49
94,term15,53
4,term21,58
26,term13,79
21,term1,35
14,term11,20
13,term9,74
53,term5,36
32,term21,47
43,term10,61
77,term11,83
92,term15,59
53,term0,24
49,term0,44
63,term5,3
33,term3,44
30,term18,77
57,term1,93
11,term7,24
46,term13,57
78,term12,6
45,term15,89
20,term15,79
84,term7,65
42,term15,56
70,term3,68
72,term5,87
76,term2,15
23,term8,8
100,term1,20
66,term5,25
3,term4,1
47,term21,48
86,term15,88
98,term8,20
72,term9,54
87,term16,13
16,term8,80
89,term9,30
84,term16,33
74,term7,81
11,term11,63
86,term10,44
75,term17,45
34,term10,48
79,term22,10
101,term17,2
0,term16,85
98,term0,6
67,term18,95
33,term16,64
31,term8,0
20,term8,9
63,term12,26
60,term8,70
14,term15,43
57,term15,0
94,term15,69
19,term5,89
93,term10,14
95,term18,26
0,term6,100
81,term16,22
43,term22,10
49,term8,87
25,term6,86
98,term7,14
24,term6,44
9,term20,62
96,term9,67
54,term18,15
15,term12,46
61,term12,67
6,term10,96
56,term1,47
23,term6,65
85,term2,53
11,term9,35
37,term11,62
89,term6,40
71,term21,21
53,term5,74
1,term8,77
77,term4,50
84,term11,53
8,term4,12
52,term10,14
19,term4,25
76,term15,23
72,term21,22
92,term11,54
5,term12,25
36,term13,63
80,term6,4
82,term5,98
48,term15,13
57,term7,86
51,term3,3
41,term16,7
87,term15,79
15,term13,29
77,term10,103
55,term15,66
47,term15,0
24,term11,55
100,term22,61
10,term6,92
23,term4,98
19,term7,66
15,term15,78
27,term11,71
98,term3,92
9,term16,14
90,term16,45
21,term5,93
1,term7,68
34,term6,71
22,term21,72
72,term6,15
32,term22,90
76,term16,13
43,term9,97
22,term1,90
102,term5,99
2,term7,33
25,term8,28
32,term21,5
62,term7,75
9,term16,19
21,term6,65
37,term6,38
87,term15,80
100,term8,49
66,term9,36
34,term7,11
24,term21,40
43,term13,86
58,term13,15
21,term6,15
102,term4,71
81,term17,85
9,term5,41
85,term18,6
58,term6,44
48,term3,81
15,term15,62
12,term16,66
97,term9,80
40,term15,21
4,term1,101
32,term17,83
90,term5,25
53,term8,54
69,term17,5
25,term7,57
26,term7,59
56,term0,91
20,term15,54
3,term15,80
82,term4,65
68,term22,61
12,term3,46
9,term1,86
29,term15,90
51,term6,96
57,term1,3
79,term18,83
34,term4,15
15,term15,60
90,term11,71
102,term7,75
99,term7,71
9,term16,99
6,term16,68
14,term0,19
26,term7,81
69,term10,58
99,term7,22
4,term17,41
97,term16,58
35,term18,87
32,term16,60
20,term10,14
91,term9,3
26,term18,1
92,term4,9
72,term22,5
88,term17,52
76,term15,37
55,term6,86
51,term7,63
11,term13,44
77,term17,32
98,term4,23
32,term10,75
84,term17,40
28,term11,42
27,term7,56
45,term10,4
69,term4,40
43,term16,2
82,term8,28
62,term9,30
84,term3,15
44,term16,73
13,term9,36
9,term18,32
44,term18,8
70,term3,14
68,term10,40
103,term10,68
61,term8,84
72,term7,17
4,term15,102
83,term10,52
74,term8,20
83,term18,79
24,term15,39
30,term5,99
71,term17,60
64,term11,69
0,term0,35
101,term4,50
56,term5,62
71,term10,90
90,term9,36
5,term11,59
53,term4,93
33,term6,65
55,term20,3
30,term15,19
41,term3,81
30,term7,32
45,term11,15
12,term15,7
96,term16,56
68,term18,97
7,term17,90
63,term18,77
40,term7,75
12,term1,101
38,term3,55
0,term8,84
67,term4,0
10,term22,21
30,term5,76
103,term8,27
17,term3,10
69,term10,2
94,term16,100
87,term15,7
85,term0,70
96,term15,53
75,term17,93
81,term11,91
93,term16,94
91,term4,30
98,term13,42
69,term6,22
26,term3,11
55,term11,75
76,term17,1
14,term11,52
58,term13,81
68,term8,39
26,term3,42
59,term6,11
70,term9,55
45,term4,82
39,term7,65
84,term9,85
42,term8,70
21,term11,63
85,term2,58
59,term8,39
17,term16,30
82,term8,73
76,term16,94
10,term16,71
68,term2,56
24,term16,79
53,term8,62
79,term7,24
90,term16,93
33,term7,32
